,rating,review,review dictionary based sentiment
393,normal,Your firebug & imacros software has been used to harass for 2 years.,-0.08333333333333333
394,normal,"In case of opening the file (from page) with the extension .*BMP, the browser starts to open an infinite number of tabs",0.0
395,major,"Problem in sentence HTML ""body onload"" generates DOS",-0.125
396,major,Firefox 4 beta 12 don't show arabic langage correctly,0.1111111111111111
397,major,travando ao iniciar,0.0
398,normal,400 Bad request,-0.3333333333333333
399,major,test the contact module,0.0
400,normal,css3 transform scale with flash in firefox is a big fail,-0.09090909090909091
401,normal,Investigate Springpad compatibility with Firefox 5,0.0
402,critical,Firefox 5 does not warn on Cmd+Q (showQuitWarning / warnOnQuit),0.0
403,major,Address typed in the address/location bar is not being seen. Please find the screenshot of the same,0.0
404,normal,password mjooz,0.0
405,critical,passward validation issue,-0.3333333333333333
406,blocker,Firefox 6 beta 2 crashes on start up on Fedora 14 i686,-0.08333333333333333
407,minor,GO button is in enabled state even if location bar is empty,0.0
408,critical,History button is not working properly in mozilla,0.125
409,critical,restore previous session will log in to previous session,0.0
410,critical,Test case run away.,0.0
411,normal,while closing the window i'm getting pop up window,0.0
412,critical,Firefox crashes when surfing to JavaScript content,-0.14285714285714285
413,minor,3gp files do not start downloading,0.0
414,critical,Firefox freezes and crash.,-0.5
415,normal,login page not displayed,0.0
416,critical,Desktop items not showing after upgrade from 4.0.1 to 8.0.1,0.0
417,normal,contact bar,0.0
418,normal,Bugs Releated to Menus,-0.25
419,major,firefox 10 is incompatible with gametap.  took 2 weeks to drop back to firefox 9. to use gametap,-0.08333333333333333
420,normal,QTP FireFox Extension Is Not Working With Version 6.0 And 10.0,0.0
421,critical,a spoof site crashed firefox 3.5.4 and now getting crash reports in other areas of Linux including kernel and many more.,-0.1
422,major,sync encountered an error while syncing: unknown error. Sync will automatically retry this action,-0.1875
423,critical,"After installation of Bugzilla on Linux, cannot open bugzilla page",0.0
424,normal,mozilla crashes abruptly,-0.6666666666666666
425,blocker,URGENT : Java plugin auto-desactivation with major impacts on 16000 governmement users,-0.1
426,major,web browser crashed,-0.3333333333333333
427,critical,firefox consistently crashes on when trying to 'display' an mp3 file,0.0
428,normal,maik,0.0
429,major,new tab is not open,0.0
430,major,Send page by email no longer works in Firefox 12,0.1
431,major,navigating not working,0.0
432,critical,frequently crashing of mozilla,-0.25
433,normal,displaying of image,0.0
434,major,When in Private Browsing user preferences regarding websites are not saved,0.0
435,critical,test,0.0
436,normal,summary test,0.0
437,critical,"A script on this page may be busy, or it may have stopped responding. You can stop the script now, or you can continue to see if the script will complete.  Script: js/ff_browser:54",0.0
438,minor,"When viewing an HTML 5 video on YouTube, the sidebar becomes closed.",0.0
439,normal,firefox,0.0
440,minor,Yahoo! Mail is slow,-0.16666666666666666
441,critical,test error,-0.5
442,normal,login error,-0.5
443,minor,login functionality not working properly,0.2
444,blocker,"Application crash on clicking submit button while creating ADMIN, hence unable to create admin",-0.14285714285714285
445,critical,XML parsing error in browser.xul on safemode or normal Aurora 17a2 startup,-0.09090909090909091
446,major,Firefox 15.0.1 unusable when opening bookmark library (Show all bookmarks) - Win & Mac,0.0
447,major,Cookie deletion not working on FF15.0.1 - Win,0.16666666666666666
448,normal,malfunctioning of download,0.0
449,critical,navigation not found,0.0
450,normal,ClickJacking Methods can bypass Geolocation and addon Warning,-0.125
451,critical,"After 16.0.2 update, nothing works. No websites can be acessed, no error message, just a blank screen",0.08333333333333334
452,blocker,LiveConnect not working in Firefox 16.x,0.0
453,critical,"Since 16.2 buttons, radio buttons and checkboxes are invisible",-0.125
454,critical,Attachment is not working for windows vista platform,0.0
455,blocker,Firefox 17 built with old XUL,0.0
456,critical,Search option not working,0.0
457,critical,"Firefox 17.0.1: wrong globalization string ""it"" => ""it-IT""",-0.2
458,major,Add-ons are not detecting,0.0
459,major,it is not opening the desired site,0.0
460,critical,gmail mail s not working,0.0
461,trivial,gnome-terminal shows Failed to open VDPAU backend libvdpau_nouveau.so: cannot open shared objectfile: File or directory doesn't exist when running Firefox with the flag -d,-0.045454545454545456
462,normal,Customize toolbar does not save my changes,0.0
463,critical,firefox version is not supported to windows8,0.14285714285714285
464,critical,firefox is not supported for windows 8,0.14285714285714285
465,minor,bug is dangares,-0.3333333333333333
466,major,OtShot app not responding on Win 7 - Nightly 22.oal,0.125
467,normal,Buttons beside the menu bar doesn't function after accessing by pressing alt when the menu bar is hidden from the View option.,0.0
468,critical,Copying text can copy malicious code,-0.16666666666666666
469,critical,exit full screen mode and restore buttons don't work in full screen firefox,0.07692307692307693
470,minor,it is very slow when I surf the internet,-0.1111111111111111
471,blocker,unable to login with valid password,-0.16666666666666666
472,trivial,search functionality is not working properly,0.16666666666666666
473,normal,crash,-1.0
474,blocker,Password Field Accepting special Characters,0.0
475,major,Out-Of-Memory--Memory Corruption issue,-0.6666666666666666
476,normal,Some javascript images take long time to load,0.0
477,critical,unknown website running on backgound,-0.2
478,major,Printing PDF's No Longer Works,0.2
479,blocker,bug ff,-0.5
480,minor,getYear() javascript function,0.0
481,critical,invalid range of dob accepted,-0.2
482,normal,not opening in mac os,0.0
483,minor,"Open ww.iqiyi.com,those videos don't work at the first time,refresh some times  again,it work well,why?",0.23529411764705882
484,major,login,0.0
485,normal,Blank Page on Citrix Netscaler Access Gateway,0.0
486,normal,validation failure,-0.5
487,major,I cannot log into login.persona.org(mozilla persona),0.0
488,major,dropdowns of a select tag don't appear rotated like their parent container,0.08333333333333333
489,critical,system crash,-0.5
490,critical,system crash,-0.5
491,critical,system crash,-0.5
492,critical,sytem crash,-0.5
493,critical,website app is giving a wrong calculation for mortgage,-0.1111111111111111
494,critical,Crash Report [@ js::types::TypeSet::sweep(JSCompartment*) ],-0.25
495,major,Wrong left alignment of history and help pop-up menu resulting in dirty overlap with menu panel,-0.13333333333333333
496,blocker,Ecaps- Vendor,0.0
497,major,Firefox uses vast amounts of GPU utilization,0.0
498,critical,system not responding,0.0
499,normal,What passwords are used by me last 4 days,0.0
500,major,Duplicate Window Tab would be nice,0.16666666666666666
501,minor,firefox is not working,0.0
502,normal,Themes are not syncing with Fxa and sync 1.5,0.0
503,normal,update version 26,0.0
504,major,Campaign is not creating,0.0
505,normal,Firefox 27 runs according to windows but is not visible.,0.0
506,normal,Signed out of Sync against my will,0.0
507,major,Huge lags after some time,-0.2
508,normal,Remove all Sync notification bars which don't require user action to resolve.,0.0
509,normal,training for new user,0.0
510,major,clicking 'delete account' link in about:accounts page doesn't sign out of Fx UI,0.0
511,normal,About:Accounts Manage UI String Change,0.0
512,critical,login problem,-0.5
513,normal,login,0.0
514,normal,graphic,0.0
515,critical,icon coming up,0.0
516,major,customization broken around location bar in Australis,-0.14285714285714285
517,critical,login page problem,-0.3333333333333333
518,critical,input number showing arrows sign in text box | Mozilla Firefox version 29,0.0
519,critical,dmp files firefox exe need fix,0.0
520,major,"History's are still getting displayed in drop down even when Firefox will ""never remember history"" option is selected under privacy",0.0
521,normal,[e10s] LastPass add-on doesn't detect and fill form fields,0.0
522,normal,GMAIL got struck at loading page after updating the Firefox Nightly to 32.0a1 (2014-05-19) and restarting it the browser,-0.058823529411764705
523,critical,Firefox Menu very confusing major interface glitch when clicking on the question mark (Help Menu),-0.13333333333333333
524,critical,Selenium,0.0
525,major,refreshing/reloading pages,0.0
526,critical,Unable to access my internet account,-0.16666666666666666
527,normal,Application is crashing down after 10 minutes heavy searching.,-0.1111111111111111
528,critical,"it is showing logen as a caption of the button, but it should be showing login",0.0
529,critical,New Update installed today (6/20/2014) causing major Firefox browser problems,-0.1111111111111111
530,critical,All windows closes when one is closed.,0.0
531,major,Mac 10.8.5 FF 30.0 ignores most Apple mighty mouse swipes for fwd/back,0.1111111111111111
532,normal,not link open,0.0
533,normal,Loading many (30–60) tabs simultaneously takes almost 2x longer with e10s,0.0
534,major,Caption bar context menu - missing Close menu item,0.0
535,major,Firefox will not move monitors when maximized using the shift+win+arrow shortcut,0.0
536,blocker,Enter button does not work in address bar or search box,0.09090909090909091
537,normal,Disconnecting from sync resets choice of what datatypes to sync,0.0
538,normal,Unable to close the empty(last) tab using shortcut keys(CMD+W) in e10s,-0.08333333333333333
539,minor,"IRCTC :- fill up all the details in Seat Availability then navigate to next page, then again back to the previous page the date field changed.",0.0
540,major,High CPU usage & memory leak when images were disabled,-0.2222222222222222
541,critical,since update to 33 : nothing appear in the windows after start. Failsafe mode works ; new install new update doesnt change anything (win7),0.045454545454545456
542,normal,Error opening PDF files v33.0.2 - No problems with v31.0,-0.2857142857142857
543,normal,Teste,0.0
544,major,Subcatagory blank,0.0
545,major,Subcatagory Drop down list,0.0
546,normal,Provide flatter user experience on Mozilla Firefox,0.14285714285714285
547,normal,"AwesomeBar's CMD+Enter keyboard shortcut searches default search engine instead of loading ""www.*.com"" website",0.0
548,blocker,page  eror 404,0.0
549,normal,Search Engine Keywords seems not to work in Nightly 36.0a1 (2014-11-26),0.1111111111111111
550,normal,Firefox stopped showing the web hosted font  after font was updated,0.0
551,normal,"Sync error ""Incorrect account name or password"" whenever Firefox is launched",-0.18181818181818182
552,minor,"Click on link "" Learn more...""  in ""Health report"" screen , opens empty tabs",0.0
553,minor,"Email link option from File menu,  not working when E10S enabled",0.0
