ID,ratings,reviews
105359,3,"First of all, Medal of Honor Airborne only has six missions to play in and that is it. The game should have had at least twelve missions to play in it to be called a full version game. This game is suppose to be a full version game. Not a add-on or an expansion game. I feel like I have been ripped off by someone.

Of the six missions, only the first four missions honor the brave soldiers that fought in World War II. The last two missions do not honor the brave soldiers who fought during World War II. The last two missions are fantasy made missions that remind me of going to amusement park. You have super Nazi's in the last two missions that take forever to kill. Shoot them in the head or blow them up with grenades it doesn't do any good. It takes at least fifty to a hundred shots with your weapon to take down one of these super Nazi's. I felt like I needed to find a super weapon like a laser gun to bring them down.

I notice in the fifth mission (Operation Varsity) there are railroad cars that are not European made rail cars. They are North American made railroad cars. What is up with that? It is quite obvious that somebody just slapped some North American railroad cars into the mission just to finish it.

In the last mission, (Operation Der Flakturm) American paratroopers land on a German Flak tower in Germany right after Operation Varsity. This mission never took place during World War II. The Russians were the only ones to assault German Flak towers during the war. In fact, the Flak tower used in the game never even got built in Germany. There was three generations of Flak towers built by the Germans during the war and only the first two generations of towers were built in Germany. Those towers were built in the German cities of Berlin and Hamburg during the war. The game shows a third generation built Flak tower built in Germany, that was actually built in Vienna, Austria during the war. Somebody screwed up.

It almost seems like two different teams of game developers work on the Medal of Honor Airborne game. One team worked on the first four missions of the game which were realistic and actually happen during World War II while another team worked on the last two missions in the game which are more sci-fi and fantasy. I really wanted to like this game because I'm a big World War II fan. With all the actual events that happen during World War II, why would the game developer need to makeup any missions for the game?

This another example of a game that should of went somewhere that ended up going nowhere. Either the game publisher or the game developer just wanted to hurry and finish the game just to try to beat the holiday rush. Somebody was trying to hurry and make some money on this game before the other big name titles come out later on this year. I hate to say it, but Call of Duty 4 is going to be the game to beat this year."
147817,3,"This game is very fun.  But anyone can beat it in 1 or 2 days.  It's not a traditional Resident Evil game.  Things have changed.  The Zombies are more intelligent and guess what...They can talk, shoot, just about anything.  Are they still zombies...nope.  The end comes at you faster  than you might expect.  I bought it on Friday night and ended on Sunday afternoon.  There will be a patch.  A patching of a sorts to fight ones comrades.  Fun and bumming at the same time.  Things graphically look great.  Mobility is flustering at times.  The game play, all in all, is a cinema walk threw.  Have a great time playing it."
462665,3,SO SO GAME
98929,3,"Hello, this is really a question as opposed to a review.  I know that Ubi has in-game advertising in some of it's newer games and I am wondering if they have done this in Wolves of the Pacific as well.  If they have not I will buy this game.  I have decided not to spend thousands on a new gaming rig just to make it possible for marketing jerks to desecrate my PC with advertising trash.  Thanks."
247006,3,"Not a bad game, just younger than I expected. Each level was pretty redundant and all the areas were the same as the rest. No real challenge to the puzzles. It was OK at first until I realized nothing was really different from one level to the other."
276490,3,Okay for the price. But in my case it seems the batteries drain really quickly. I have to replace them weekly and I only play maybe 2-3 hours a week
43106,3,"This is a fun game with sh!!!t controls.
It is.
Really, that's all I have to say.
I'm finished.
That's it.
Yup...pretty much sums it up.
OK."
32692,3,Way to short.  Not good graphics.  Other than that it actually looked ok.
68011,3,"I picked this up down the street used for around 6 bucks.  That's about what it's worth.  It's just a boring shooter.  I mean, back in the day, when 3-D graphics were new, ""Quake"" was just awesome.  It was the game to beat.  But these days - with every single game being some form of 3-D immersion, the coolness of Quake has long since vanished.
-
It's a boring shooter.  I didn't think any of the weapons, or their subsequent upgrades, were that good.  I rarely used the top gun - that dark matter one - it's just weak.  So many other games have had so many cooler and better weapons.  The graphics are fine - but what game isn't these days?  I felt the game was far too difficult.  There are so few health paks around, you die all the time.  I got pretty frustrated with it and looked up the cheat codes online and blew through it in under a week.  It just wasn't engaging or rewarding enough to fight through waves of aliens or zombie-people or whatever to play it as-is.  It did have a bit of a dark side to it, which was neat.  But this game is, at the outset, utterly forgettable."
270266,3,"Beautiful scenery and graphics, solid gameplay, but terrible logic.  You might wander around for a week trying to fulfill a mission because it's not clearly explained.  Guards attack me for no reason, even when I'm in good standing.  Killed the governor with six guards attacking me, it switches to a cutscene, then the guards are magically gone.  The game logic is really missing QA.  But it's a fun game to play on a portable device.  Consider buying Uncharted: Golden Abyss rather than this."
231806,3,"So please don't think that I'm just creating this review at random.

The game is definitely interesting and held a lot of promise, it allows you to explore/destroy/alter an entire island (which is very expansive). You can drive cars, fly planes, etc, etc. However, I didn't really care for the story and the controls felt a little wonky. The coolest feature for this game, besides the open world, is the grappling hook your character uses. You can quickly travel between points that your grappling hook can reach, and seemingly defy gravity as if you shoot your grappling hook into the ground from several stories above you race down to the ground with no damage done.

Also, I would periodically get motion sickness from this game. I don't understand how this kept happening as I've played GTA and Saints Row on the several different platforms and have yet to consistently get motion sickness.

I wouldn't recommend buying this game if you're prone to motion sickness as it might induce it. Even if there was a fix for this game to reduce/eliminate motion sickness I doubt I'd apply it as I wasn't very impressed with the game."
229484,3,"I was a fan of Red Dawn so when I first saw the trailer for HOMEFRONT, I got pretty excited.  I loved how they worked in real news footage and current events to build out this terrifying vision of the future.  Scattered throughout the game are dated newspapers that you can read to piece together the chain of political, economic, and military events that led up to the events in the game.  The cut scenes do an amazing job of setting the scene and explaining the cool backstory and premise.  Some of the scenes are actually pretty disturbing and kind of get your patriotic blood boiling.

The single player campaign is very short.  Most people have said about 5 hours, which is about right.  Steam reports that I took 4 hours to beat my first play through.  This includes time reading a few newspapers and reloading several levels.

While most gamers will probably get the most value out of multiplayer, I feel that a game with such a rich backstory should have had a really solid single player campaign.  Unfortunately, in terms of gameplay, HOMEFRONT is pretty standard for a modern shooter.  All the common gameplay ""variations"" are here, including the hectic machine-gun-on-a-truck stages, the ""Modern Warfare"" helicopter stages, the play-a-sniper levels, and the find-the-explosives-to-kill-a-tank sequences.  You get to briefly control a manic, robotic tank called Goliath, but it really just felt like a minor twist to classic air strike level.  I felt like I had played many of these levels before in Modern Warfare, Call of Duty, and Battlefield 2.

Also, I don't think the single player campaign did enough to take advantage of this foreign invasion premise.  There should have been more guerrilla warfare, sabotage, and espionage.  Instead, your ragtag team of resistance fighters will repeatedly assault heavily fortified enemy positions.  Maybe what I really wanted were more RPG elements.  HOMEFRONT could have been an amazing FPRPG.

The game isn't bad though.  The regular gunfights were fun and I really liked that you could only carry a few clips of ammo at a time.  Ammo felt precious, but never scarce.  For most of the guns, you only get about 90 rounds before you have to run around scrounging for more ammo.  I found myself dropping and picking up guns constantly to make sure that I had enough to get through the next battle.  Also, I think the developers realized that nobody actually likes the machine-gun-on-a-truck levels so they made them really easy and quick.

I actually liked the final battle and felt like I had accomplished something pretty major.  The game ends in such a way that they could easily make sequels, so I'm hoping that HOMEFRONT 2 will have a little more depth and actually do something cool with the premise."
26607,3,I recently bought this game after losing the PC version. I was extremely disapointed to find out IT HAD NO ONLINE PLAY and had a lot less maps than the PC version. The game felt very limited compared to the PC version. I know its a classic but if you have a decent computer you should skip this and buy the version for the computer.
172353,3,"i play this game when i get pissed off by super street fighter 4, i jump right in select urs and commence with the destruction of my opponents. Urs weilds a chainsaw motorcycle and he is devestatingly powerful it's a simple a quarter circle back attack and shoryuken motion attack and you've got an instant 10 hit combo from the go. The other characters are decent and other SF archetypes, they're all here aside from dhalsim and blanka type characters. The story is nonsensical at best but i don't think it ever intended to be high calibur stuff, if you're looking for a distraction from the mainstream fighters out there give this one a whirl it's simple enough to keep me contented for hours"
151647,3,"The Incredible Hulk is my favorite superhero but the game in of itself leaves much to be desired.  Other than running around the city smashing stuff, there are so substantial elements that really make the game fun to play.  I am on my second go 'round with playing the game and giving it a chance and I can hope that this time around, it will actually be fun."
466622,3,NO. BAD
55691,3,"Not much into Military based shooter games, but this one is ok. Just started playing, sounds like a good premise and storyline. Game arrived used, but in great condition with packaging and player instructions. All in all, any Sony Greatest Hits game is worth your library."
435523,3,"My daughter finished this in an evening and hasn't been touched since.  She did say it was a pretty and relaxing game, but too short!"
271475,3,"I gave this game a 3 cause ..ehhh lol

12/14/13
I got this game excited to play it so the graphics arnt great but they arnt bad in my opinion. the main characters voice is annoying!!!!!! i cant handle it maybe ill get use to it. i'm not to crazy about the narration...maybe cause its her voice! lol but the beginning of the story line doesn't draw me in but there are some lovable characters but the voices could use work i feel like this game isn't for gamers ( like myself ) who are trying to play JRPG ( Japanese role playing game ) its for those getting started in that section or something like that. Ill keep you up to date"
319459,3,"Bought it for my nephew.  He loved it.  Packaging was taped together when it was delivered, which was displeasing.  Also disappointed that the character in-game doesn't have the pumpkin head like this figure does, the in-game character still has the eyeball head."
32256,3,"After reading the previews and comments of other Amazon customers, this sounded like a game I couldn't live without.  I bought it without trying it first, and it was the first time that I have regretted a game purchase on my Xbox system.  The game has okay graphics, but the vehicle physics are somewhat lame (even for an arcade game), the gameplay is redundant and the only 2 standard controller schematics that they allow are both poor.  I played the game through all of the ""X"" tests, which prime you for the actual game, and even after getting used to the controls & handling of the car I didn't have much fun with it.  In fact, I would go so far as to say that the tests are much more fun than the actual game itself.  The game's concept is a good one, but the gamplay just falls short IMHO.  I only gave it a ""3"" rating because it's not a terrible game, and some people may actually find it to be a fun game.  But my copy is going on e-bay..."
13834,3,"Storyline-wise..this game is very atmospheric and at many times, dark. I enjoyed the story and atmosphere highly, but the game seems to stretch on and on into dungeons that highly resemble the previous ones, thus making it very monotonous. The weapons configuration also is very lacking, there are many weapons and other equipment, but it really gets on your nerves and many times, is quite lame. The difficulty level, while hard, is actually very good, although I find myself constantly battling to defeat bosses, and the whole risk facto system is constantly getting on my nerves. If the developers cranked out some of the faults in this games system this would have potential to be a very great game. However, this game would be a good investment for an RPG if you are able to look past its faults. But otherwise, I would suggest 'Final Fantasy Tactics' which is made by the same developer..."
496752,3,It said that it wouldn't work for games other than kirby but my son got it to work in Yoshi's wolly world. He was pretty excited about that. I have no idea how he made it work. He said it's not his favorite but I still think he enjoyed it.
50621,3,"I haven't played a Sim City game since SimCity 2000.  I was just a kid then, but I was still able to maintain some stability with the cities, even though most of my zoned buildings ended up abandoned quickly.

I played SimCity3000 for a few hours shortly after, and now close to 10 years later I've tried SimCity4 in earnest.

It is frustrating.  Since the last time I played a Sim City game, I had spent dozens of hours in ancient city-builder games like Caesar III, Pharaoh, Zeus Master of Olympus, and Emperor Rise of the Middle Kingdom.  In those games, I am used to zoning housing, and building everything that is needed.

I'm not sure if it has always been this way with Sim City, but a sizeable portion of the gameplay involves doing nothing but zoning.  I made the early mistake of thinking my people deserved good things like good hospitals, schools, technology, and such, only to discover I was crashing in debt quickly, and the people didn't seem to care.

So to keep a stable city going, all you really need to do is zone.  Zone residential for 80% of the map, zone commercial nearby, zone industrial far away, but not that far.  Wait.  Zone some more.  Wait.  Zone.  Wait.  Wait.  Build some necessities (police, fire, hospital, education, utilities).  Wait.

A full 50% of the game is just zoning and waiting for the zoned areas to develop.  The other 50% is staring at the budget and engaging in a constant battle to balance the budget, to maintain more income than expenditures.  Just like in real life, people are ungrateful little pigs who whine and complain about the slightest of tax increases to prevent your utilities from collapsing due to debt, then whine and complain because the water budget has been cut and now the pipes aren't as strong.

Maybe it's too realistic for me or I'm just not used to it, but I found myself becoming infuriated with my people.  Not because they complain about tax rates, but because they seem to not be doing anything to help me help them.  EVERY TIME I zone commercial areas and they build up, the businesses have Crime: Low, Pollution: Low,  Customers: Low.

No matter what, no matter how large the population, no matter how many roads (not streets) connect them, ALL COMMERCIAL BUSINESSES HAVE LOW CUSTOMERS.  No one seems to be doing anything to help these businesses, and they stagnate, never generating more tax income over years.  After enough years, the businesses go out of business and the buildings are abandoned.  Similarly, if I cut the water budget and some houses lose water for more than a month, the buildings are abandoned.

Another big problem involves neighboring cities; the only ones you can interact with are the ones directly beside you in either directions.  You can't have business deals with a city two blocks away, or across the river, which is utterly ridiculous.

Landmarks seem to provide nothing at all; things like the Living Mall don't work as malls, and they produce zero income, and zero bonuses to tourism.

The Rush Hour expansion adds some fun features, like being able to drive vehicles directly in your city, and suffer the horrifyingly bad road and highway network you've set up first-hand.  You can do missions that actually affect the city-building aspect (such as foiling enough crimes to have the city support a Deluxe Police Station, or help a group of scientists so they establish a disease research center).

Despite the amount of problems I have with this game, I always end up coming back, wanting to try and explore more, only to be reduced back to the monotonous schedule of waiting, zoning, waiting, and waiting more.  The budget is so damn fickle that I hesitate just to build anything other than Zoning because it will add more maintenance costs that the tax rates never manage to cover.

Also the biggest problem with Windows 7:  The game randomly closes.  Doesn't matter what you do, where you are, what you're playing, the game will abruptly stutter for half a second, then apparently crash, or close down.  No error message, no freezing, no white tint and ""SimCity4 has encountered an error"" with the loading screen to submit problem to Microsoft.  It just closes as if you'd hit Alt + F4.  The game doesn't autosave at all, so if you don't save frequently, you'll lose everything."
340980,3,"They are very comfortable to have on your controller but the silicone thats around the top triggers gets in the way sometimes and to pkug your adapter in for your headphones, your going to have to cut the bottom of the skin out so it will fit. Other than that, i recomend them."
36471,3,"I don't know ,I didn't think the graphics were
all that hot. Why are there not more games coming out
with the sheer beauty of Enclave? If you think the
graphics on The Thing are amazing,check out Enclave
or even Moto GP.Those games should be the measuring
stick for all games. The Thing did have a great story
line. It was interesting to play and plenty to keep you
busy. Not being able to point the gun down and shoot at
targets on the ground,sucked! It has redeeming qualities
but it won't smoke your brain."
467845,3,"This was a gift. She liked it okay, but wasn't thrilled enough to finish it."
208217,3,"it works but the battery life is so bad it only last less than an hour, i use it only when my main batteries are dead during a game then i plug the usb and the battery so i can finish the game"
56483,3,"This is my first experience with the Budokai series - my only previous DBZ games have been the Tenkaichi variety (I know I can't spell these words to save my life..).

Overall, I see what they tried to do with the game - recreating the actual experience found from the show is somewhat achieved.  Unfortunately this doesn't necessarily make the gaming experience fun for me.  For example; I don't know why suddenly every ""ultimate"" type move requires punting your opponent prior to the animation beginning - whether it be a dragon rush or just a finishing move @ full power.  I found it incredibly annoying that I cannot launch one of these moves without being 1 foot away from my opponent.

The transformations are cool, but again, I found it really annoying to fight out an entire battle, get myself into the form I want, only to die one combo later.  It just seems like a lot of effort with little reward.

One other thing I had an issue with is the control scheme.  I understand there is a lot going on here, but for example, I much rather have my Ki button @ L2 like in the Tenkaichi games (again, I know I can't spell it..).  There seems like there is little flow to the button layout minus the kick/punch.  These also felt less responsive to me than in the Tenkaichi games.

Overall, I'm glad I purchased it after all these years and will likely load it up from time to time as I do see there being some good things to experience.  However, I believe this is inferior to the other DBZ games I already own."
288707,3,"I'll be honest. It's hard to even give this product 2.5 stars. But let's start at the beginning.

Opening the box is a simple affair. Two seals on either end of the box and you're in.

Inside the box is the keyboard, a wrist rest, and a wall plug. That's it.

Setting the keyboard up is very easy. If you want to use just the keyboard, you don't need to use the wall plug. But if you want to use the built-in LCD screen, you'll need to have wall-power. Given how tiny the LCD screen is, I'm somewhat surprised Logitech couldn't have gotten the screen to work with USB power. In addition, you can't even use the keyboard backlight without wall power.

Build Quality:

This is where I started to get worried.

First, the keyboard is an all-plastic affair. Not necessarily a terrible thing, but for the price this keyboard costs the cheap feel is incredibly surprising. It weighs less than my Logitech G710+ keyboard which doesn't even have an LCD! The LCD screen is covered in plastic, surrounded by plastic, makes a plastic-y creaking sound when you adjust the angle, and it sits on a plastic bar (colored silver to make you think it's metal or aluminum or something...).

Speaking of disheartening moments, I noticed my LCD had some factory scratches in the plastic coating, and several pieces of factory dust/grime under the plastic, in the LCD, which of course can't be removed.

Moving on to the keys themselves:

The space bar on my particular G19s has quite a bit of wobble to it. Every time I press it (typing this review), it doesn't convey a quality key press. All the keys exhibit this ""wobble,"" but the space bar, being so large, feels the most at risk and disjointed.

The typing experience itself isn't all bad, but isn't great, either. I currently own the Logitech G710+ as well, so I'm able to directly compare the typing experience on that vs the G19s. First, inexplicably, the G19s does not have mechanical keys unlike the G710+, which does. For a quality gaming keyboard with this price-tag, this is unforgivable. With that out of the way, let me state the following:

With the G19s, the ONLY thing you're paying for is that LCD screen. Aside from a few gaming-related keys, the rest of the keyboard is as generic as it comes.

So let's talk about that LCD screen..

Out of the box, you can select gaming profiles with it (be sure to have Logitech's software installed). This was frustrating since you can't scroll through the games list by holding down a button. You have to tap, tap, tap, tap to get through the games. You can also see your CPU usage, or a handy clock, watch videos on it (why?) but only if they're in the required folder, or see a feed from your webcam on it. The webcam feed didn't work very well for me, only refreshing the image it was seeing very infrequently. I was momentarily excited to see YouTube in the apps list for the LCD, but even then - picking a video just gave me the option of opening it in my browser. What's the point, then? Apparently there's a way (with macros) to get YouTube videos to play on the tiny LCD, but I really can't see why you'd bother.

Honestly, I'm a gamer, and unless you really need a clock or your CPU usage open all the time while you're in game, the LCD is pretty useless. In time, there may be decent third-party apps for it that come out for individual games, but I find the likelihood of this to be low given the price-point and how niche this device is. (The G19 keyboard has been around for a while, and there's still hardly any apps for it. I suspect the G19s will suffer the same fate.)

Speaking of quality issues, the LCD has other problems: There are some directional buttons right next to it so you can scroll through the apps list. My buttons require a VERY firm push to work. If you press them, they click but do nothing. If you press them FIRMLY, they click and actually do something.

The keyboard backlight:

My G710+ only has one keyboard backlight color. White. However, it has four brightness levels, and you can even independently change the brightness of the WASD and arrow keys separate to the rest of the keyboard. Excellent design for gaming! The G19s, however, has no such thing. You can change the colors of the keys, - full RGB configuration. However, there's only one brightness level (on or off!), and it's for ALL the keys. More importantly, it's simply not bright enough. I compared my G710+ to the G19s, and the G19s backlight brightness is the same as the G710+ at its LOWEST level. Bear in mind, the G710+ doesn't need any external power, and still is infinitely brighter than the G19s. The reason for this is simple: The G710+ has individual LEDs under each key, and the G19s does not, despite costing more than the G710+ and not having mechanical keys... Why?

Overall, I have to say I'm really frustrated with the Logitech G19s gaming keyboard. It's excruciatingly priced, poorly constructed, with some omissions that gamers really enjoy about the Logitech G710+, and additions that I find it hard to believe many gamers will care about.

Pretty much the only interesting addition to the G19s is the two high-speed powered USB ports on the front of the keyboard so you can connect peripherals. But the list of things I'd rather have on this keyboard is simply huge...

To summarize:

FAR too expensive, under-featured, quality-control issues, no mechanical keys, low backlight brightness, mostly pointless LCD.

2.5 stars out of 5. Not recommended. Get the G710+ instead."
414993,3,"I have to admit, Ive always been a fan of the Final Fantasy series. Whether its the battle style, the music or just the feel of the games as a whole Im not certain, but theyve always held a special place in my video game collection. The spin-offs are a bit of a different story, however. Needless to say, when I heard that Explorers was going to be a game in a similar vein to the Monster Hunter series, a series I have pumped over six hundred hours into cumulatively, I was really looking forward to it.

I tend to view the spin-offs as a hit or miss sort of deal. Some spin-offs, like Dirge of Cerberus I really enjoyed, whereas Dissidia and Theatrhythm I wasn't fond of, despite the fact I prefer fighting and rhythm games to shooters. For those who don't have any basic Monster Hunter knowledge, the game basically consists of accepting quests to go defeat either X number of small things or one to three large things. You then embark on a journey to go hunt down and beat up whatever creature suits your fancy or has been demanded of you. You are given a time limit, usually between half an hour to an hour, in which to incapacitate your prey before your time runs out. In Explorers you have two basic methods of attack: standard attacks and skill attacks. Standard attacks use whatever weapon you have equipped to deal damage to your enemies (or your fists if no weapon is equipped). These attacks do less damage than skills, but may be used in quick succession and restore a chunk of stamina. Skill attacks take a chunk of stamina and tend to have lengthier cooldowns, but do much more damage, or buff/heal. Your stamina is represented as a nice yellow bar sitting just under your health gauge, and will deplete every time you run or use a skill. Stamina can be recovered either while not running or by smacking an enemy with the standard attack. Its at this point that I discovered my first major issue with Explorers.

When I first picked up explorers, I had two other friends who were playing, and both decided to go with melee classes, so I thought Great! Ill play a dedicated red mage, or the closest class where I can be both support and damage based magic!. Unfortunately, neither of them actually ended up playing with me (T_T). The classes can be easily divided into either melee or ranged, and are unlocked through either quest progression or random arbitrary tasks, such as crafting half your inventory holding space worth of equipment at the blacksmith. Classes can, for the most part, equip any armour set, and don't affect your melee combos, so the only thing the classes really do is affect base stats and restrict weapon usage. My issue, however, is the stamina consumption associated with magic based classes, especially once you get later into the game. All those aga spells? They take progressively larger chunks out of your stamina in order to use as you sort-of-kinda upgrade them, which Ill get to in a minute. Makes sense, right? Well, it would if the stamina bar didn't replenish at a rate similar to the Game of Thrones release schedule, the books not the show.

As a mage, I can get into a boss fight and expend my entire stamina pool in about thirty seconds, which really doesnt work so well when the only way to dodge attacks is to run, which takes stamina. As a point of reference, to cast a spell again from zero stamina would take me about seven to ten seconds of standing around not running in order to regain enough stamina to cast a damaging spell, even with haste speeding up my stamina recovery. So what about the standard attacks? Well, Id like to see you smack a boss in the rump with a book corner without getting hit for about two thirds your entire health when the enemy decides he isn't so fond of where youve stuck your literature. To make matters worse, the smack only hit for about three damage on a critical, so it isn't like an enemy is really going to be bleeding from the standard attacks, and the return rate is only two hundred points per standard attack, where the spells cost two hundred and fifty plus stamina to use. The only real option left is mass ether usage. While melee builds manage this better, depending on class choice and play style, the stamina regeneration rate may literally kill you.

As I mentioned earlier, there is an upgrade system to the skills. In town, you can pay crystal points that you earn through monster subjugation in order to either buy or upgrade skills. Heres where my second major gripe comes in. Unlocking of skills is a fairly sequential process: buy lower rank skills and progress story in order to buy the next rank. So now you want to upgrade the skills. Well then, go out into the field, keep using skills until the resonance gauge hits at least one hundred points. Now you have to keep it above one hundred points for about ten seconds or so, and tada!, you now have a crystal surge available. The higher your resonance level, the more crystal surges will be available to activate, where you can have a maximum of four to choose from with four hundred or more resonance. Resonance can go past four hundred points, however even after hitting eight hundred during one fight I didn't really notice any change with the speed or quality of the crystal surges. So, now that you have enough resonance to use a crystal surge, how do you choose which crystal surge to use? You dont. Crystal surges are completely random, and your only option is to take one of the choices given to you or wait until the surges refresh, which I personally found to be rather sporadic, as sometimes the surges list would refresh while I was looking at them, and other times it felt like it took ten minutes before I had new options to pick from.

So, now that youve got your crystal surges, which one does what? Well, you're going to have to guess based on the name. This ranges from easy, such as fire affinity to downright near impossible, like: tonberry karma, undermine, damage screen, agony, angels litany (which is float, apparently), fleeting dream, moments respite (which isn't healing like I expected), rock bottom and twofold return. Pro tip for any aspiring mages who pick up the game, twofold return is permanent reflect for literally everything with a health bar in the area. Needless to say, I wasn't too pleased when I accidentally slapped myself in the face with a blizzaga, froze myself, and then got hit with the boss super move, effectively killing me from full health in all of three seconds. Whats even better is that most of these urges have two possible mutations that can occur, and only at a chance, not even assured. After you finally manage to learn a mutated skill, you can then go examine the crystal in town to pay to be able to use the mutated skill, in exchange for CP, more stamina consumption and a higher equip burden.

Yes, thats right, skills have equip burdens. This is especially noticed in magic combat, because as soon as you hit the next rank of monsters, you need to use higher-level spells to do any damage. Well, choose two, cuz thats how much available burden youll have. While it may slow down your combat, its not too bad for fights where you know the elemental weakness of the enemy, assuming that theres only one enemy or the second one shares the same weaknesses, but for enemies like Fenrir, Bahamut or Odin? Guess and hope your spells will do more than tickle nose. Combat is made a little more manageable through the trance gauge, which fills up when damage is dealt or received in combat, presumably. When the gauge is full, you enter trance mode by tapping a button on the touch screen, and assuming you haven't just accidentally enlarged the map instead of activating trance mode, you can use the special skill of an equipped crystal housing one of the Eidolon boss powers, or a previous Final Fantasy character, such as Squall, Yuna or Lightning. Trance mode also fully restores all your health and stamina, so its a good idea to use when you're either almost dead or fed up with being unable to hurt your target. The special skill is activated as a crystal surge, assuming you manage to refresh the crystal surge list before your trance time ends, and is usually a powerful move where you cannot be killed while using it, although you can still take damage. One of the nice effects of equipping the character-based crystals is that both your appearance and the battle music will change to reflect that of the character crystal you have equipped.

In addition to the option of heading out solo adventuring, you might be lucky enough to pick up Altamiths of defeated common enemies. With these Altamiths, you can summon monsters to go adventuring with you, or send them out on real-time based missions. These monsters also have their own levels and equip burden, and will level as you take them on quests with you. Equip burden is a flat three hundred points, and monsters can range from one hundred to three hundred points needed to take them with you. The effectiveness of the monsters issomewhat hit and miss. On the one hand, they can be wonderful taunts, and bosses or mobs can focus on them while you pound the life out of them from behind. On the other hand, they can get really annoying when you are trying to encase an eidolon, which you need to do in order to use the eidolons power, and the eidolon either runs off to slap your monster/s, or gets killed halfway through your encase animation. Since encasing can only be done when an eidolon has really low health, needs to be used as a crystal surge, takes about five whole seconds for the animation to complete and needs to be done at point blank range, I often found it a lot easier to simply have a character crystal equipped instead, unless I needed the eidolon as a crafting material. A great plus side to having the monsters fight with you is that they automatically revive when they die after a set period of time, making both training the monsters and their combat usefulness really skyrocket.

Explorers definitely is not a fast-paced game, and this fact is reflected in both the combat and in map movement. Combat is slowed down mostly by the slowly regenerating stamina rate, turning most boss fights into glorified damage sponges, making them more of a race against the clock than a test of skill or over-leveling. This is only exacerbated by the fact that every time you die, it normally costs five minutes off your timer to resurrect if you don't use a phoenix pinion. Expect to die a lot, by the way, because there are a lot of moves that bosses can pull that will either be impossible to dodge or just instantly kill you. Map traversal is a prime offender though, as some quests will involve you fighting multiple bosses/enemies in different areas, or will task you with reaching two areas on the map. When you first start a quest, you can choose a large area to start in, after youve completed a certain quest. This will speed up single area travel time, but for multiple map locations, movement can be a real big nuisance. Traversing the exploration map wouldnt be so bad if there were only the central areas and one-off side segments, but each time you want to go to a central area or side segment, you first need to travel through three smaller mini-maps, whose only purpose seems to be either a result of wanting to artificially increase time spent in the field, or from someone on the dev team saying I want to include these harvest-able items but I don't know where to put them. Even reducing the intermediary areas to only one mini-map area, the problem would be so much less of an issue than it currently is.

In terms of length, the game doesnt take long to get through the main story, if you can even call it a story. Basically, you're an explorer. You want to find a grand crystal to prove you're worth/masculinity/woman-power. Great, join the other people on the island to find the grand crystal that you totally cant see immediately after entering the first area, but which is conveniently blocked by a barrier that no one seems to notice. The quests are ranked based on stars, each rank of which takes about an hour to complete, including weapon/armor material farming, so don't expect a whole lot of volume out of the game, especially considering there are only about ten or so available quests for each rank, some of which literally take less than two minutes to complete. Im currently on the eight star quests with seven and a half hours logged, so I must be almost on the nine stars at this rate. As a point of reference (SPOILERS) the end of the game happens at the end of the five star quests (END SPOILERS), so everything after the last boss is basically just there are things to kill, so hop to it, despite the fact that there isn't really anything new added except the enemies getting stronger and dropping rarer materials.

The graphics aren't exactly anything to write home about, they're about what Ive come to expect from a 3DS game at this point, nor do they try to go above or beyond what the standard quality is for 3DS games nowadays. Apart from the Eidolon intro cinematics, there aren't really any other cinematics, and most of the areas didn't really stand out to me as either especially well designed or nicely rendered. The quality is about on par with the Final Fantasy III remake for the DS that came out some time ago. The soundtrack isn't bad, and I especially enjoyed the battle themes, despite the fact that most of the fight music overshadowed by the sound effects as the default volume setting. I really appreciated the remixes for the Gilgamesh and Omega fights, pulling out those soundtracks that were at the root of the series really brought on the  nostalgia that Ive begun to search more for in the Final Fantasy series as the years progress. The added touch of changing the battle theme to match the character crystal during trance was also a really nice throwback to hear.

Overall, Explorers could have been a really great game, but it just felt incredibly underwhelming and, quite frankly, sort of boring. While as a stand-alone game it isn't necessarily a bad game, it was certainly really underwhelming and I was rather disappointed based on what I was expecting from the game. If you're either a fan of the Final Fantasy series as a whole or a fan of Monster Hunter style games, you might find it as an adequate tide-over game until the next Final Fantasy or Monster Hunter release, but otherwise its a game I would suggest looking into a lot more before deciding on a purchase."
