Bug ID,Product,Component,Assignee,Status,Resolution,Summary,Change Request,Priority,Severity
330887,Firefox,Search,gavin.sharp,RESOLVED,WONTFIX,6.2% Ts regression on Pacifica, ---,P1,normal
331091,Firefox,Search,gavin.sharp,RESOLVED,WORKSFORME,firefox alpha 2 has a run-a-away script on no search engines, ---,P1,major
972590,Firefox,Sync,gavin.sharp,RESOLVED,WORKSFORME,Unable to sync after aurora uplift, ---,P1,normal
1167218,Firefox,Theme,gijskruitbosch+bugs,RESOLVED,DUPLICATE,"Colored edges visible in titlebar, even when maximized", ---,P1,normal
1371765,Firefox,Toolbars and Customization,gijskruitbosch+bugs,RESOLVED,WONTFIX,Only show the downloads button when necessary, ---,P1,normal
1382243,Firefox,Toolbars and Customization,gijskruitbosch+bugs,RESOLVED,WONTFIX,Reduce nesting and ensure proper cleanup of nodes used in photon panelmultiview transition code, ---,P1,normal
1480167,Firefox,General,gijskruitbosch+bugs,RESOLVED,WONTFIX,[meta] Firefox Performance Adjustment - set up a mechanism for various parts of Firefox to adapt based on machine performance characteristics, ---,P1,normal
1542232,Firefox,Tabbed Browser,gijskruitbosch+bugs,RESOLVED,WONTFIX,Investigate win10-pgo-qr-only startup_about_home_paint regression as a result of idle new tab preloading, ---,P1,normal
1571236,Firefox,Toolbars and Customization,gijskruitbosch+bugs,RESOLVED,WORKSFORME,Toolbar items are moved to overflow menu even though there is plenty of room for all of them to be on the toolbar, ---,P1,normal
1670651,Firefox,File Handling,gijskruitbosch+bugs,RESOLVED,WORKSFORME,"browser.helperApps.neverAsk.saveToDisk is ignored (still get prompted) when downloading files for which we offer to ""open in firefox""", ---,P1,S3
1700517,Firefox,Theme,gijskruitbosch+bugs,RESOLVED,WORKSFORME,Address any high-contrast & forced-colors mode issues with Proton icons, ---,P1,N/A
1182637,Firefox,General,gkrizsanits,RESOLVED,INVALID,"[meta][e10s][telemetry] e10s is jankier than non-e10s ('gecko_hangs_per_minute', Telemetry experiments)", ---,P1,normal
1521609,Firefox,New Tab Page,gsuntop,RESOLVED,INVALID,Description text color in Hero component does not match spec, ---,P1,normal
1535749,Firefox,New Tab Page,gsuntop,RESOLVED,DUPLICATE,Load new tab pocket article images closer to when they might be shown, ---,P1,normal
1550102,Firefox,New Tab Page,gsuntop,RESOLVED,WONTFIX,Fetch and load DS feed data from intersection or idle events, ---,P1,normal
1577917,Firefox,New Tab Page,gsuntop,RESOLVED,DUPLICATE,Add missing tooltip to dismiss, ---,P1,normal
1589645,Firefox,New Tab Page,gsuntop,RESOLVED,DUPLICATE,Add the “Our sponsors and your privacy” option to the Sponsored Top Sites, ---,P1,normal
1614724,Firefox,New Tab Page,gsuntop,RESOLVED,WORKSFORME,Add telemetry for Collections, ---,P1,normal
1619376,Firefox,New Tab Page,gsuntop,RESOLVED,INVALID,"Change ""Dismiss"" to ""Dismiss Collection"" for Collection items", ---,P1,normal
1631980,Firefox,New Tab Page,gsuntop,RESOLVED,WORKSFORME,Update Must Reads URL in New Tab Popular Topics, ---,P1, --
1498845,Firefox,Untriaged,haftandilian,RESOLVED,WORKSFORME,"Regression: Content processes become ""Not Responding"" in Activity Monitor", ---,P1,normal
517741,Firefox,General,hzbz,RESOLVED,WORKSFORME,cold startup regression in 3.6, ---,P1,normal
1278133,Firefox,Private Browsing,jandreou25,RESOLVED,DUPLICATE,Private tabs forget current page upon detach e10s, ---,P1,critical
1378390,Firefox,Theme,jaws,RESOLVED,DUPLICATE,Don't package chevron-animation.svg for non-PHOTON_ANIMATIONS builds, ---,P1,normal
1481473,Firefox,Tabbed Browser,jaws,RESOLVED,INVALID,"Hide the ""Duplicate Tab"" menuitem when there is a selection of tabs", ---,P1,normal
1488764,Firefox,WebPayments UI,jaws,RESOLVED,WONTFIX,The labels from fields marked as invalid do not turn blue when the field is selected, ---,P1,normal
1688241,Firefox,Theme,jaws,RESOLVED,DUPLICATE,Active tab has a contrast too low with Proton dark theme, ---,P1,S2
1692608,Firefox,Tabbed Browser,jaws,RESOLVED,DUPLICATE,Tab close button is hard to hit in the Proton theme, ---,P1,S2
1556889,Firefox,Messaging System,jcarlos,RESOLVED,WORKSFORME,Update contribute.md to reflect latest, ---,P1,normal
1565035,Firefox,New Tab Page,jcarlos,RESOLVED,WORKSFORME,Measure Performance with caching using KV store, ---,P1,normal
1487456,Firefox,New Tab Page,jkoren,RESOLVED,WONTFIX,Pocket personalization V2: convert objects to maps, ---,P1,normal
1225097,Firefox,General,jmathies,RESOLVED,DUPLICATE,[e10s] HTTP_* probes that regress under e10s, ---,P1,normal
1448309,Firefox,Session Restore,jonathan,RESOLVED,DUPLICATE,Some restored history entries don't load, ---,P1,normal
1388918,Firefox,Protections UI,jsavory,RESOLVED,INVALID,UX Design for the new Tracking Protection doorhanger, ---,P1,normal
1470195,Firefox,WebPayments UI,jsavory,RESOLVED,DUPLICATE,Figure out how the user selects Card Network, ---,P1,normal
244713,Firefox,General,jstenback+bmo,RESOLVED,WORKSFORME,win2k and old JRE on FF10x Firefox crashes on exit if page containing WMP9 plugin was visited [@ wmp.dll ][@ 0x56ff8b90 - wmp.dll], ---,P1,critical
247980,Firefox,Shell Integration,jstenback+bmo,RESOLVED,WONTFIX,Enable Windows Media Player [WMP] in Firefox, ---,P1,normal
1587808,Firefox,Messaging System,jteh,RESOLVED,DUPLICATE,Add a screen-reader visible description to the recommendation button, ---,P1,normal
1191362,Firefox,Search,kev-bugzilla,RESOLVED,DUPLICATE,Need Learn More page for search suggestions, ---,P1,normal
1393489,Firefox,New Tab Page,khudson,RESOLVED,WONTFIX,Add API to give Snippets in Activity Stream control over when to show onboarding, ---,P1,normal
1421427,Firefox,New Tab Page,khudson,RESOLVED,WONTFIX,IndexedDB errors in nightly, ---,P1,normal
1447676,Firefox,New Tab Page,khudson,RESOLVED,WONTFIX,"2.83 - 4.9% about_preferences_basic (linux64, osx-10-10, windows10-64) regression on push 810204c29a4d (Tue Mar 20 2018)", ---,P1,normal
1547064,Firefox,Messaging System,khudson,RESOLVED,DUPLICATE,Locale targeting for trailhead first run, ---,P1,normal
1595109,Firefox,Messaging System,khudson,RESOLVED,DUPLICATE,Apply alternative sorting by score to messages in getSortedMessages, ---,P1,normal
1603486,Firefox,Messaging System,khudson,RESOLVED,WONTFIX,Add throttling to trigger listeners, ---,P1,normal
1608408,Firefox,Messaging System,khudson,RESOLVED,WONTFIX,"Allow ""overrides"" for What's New Panel testing", ---,P1,normal
1656490,Firefox,Nimbus Desktop Client,khudson,RESOLVED,WONTFIX,Update generateUserIds debugging utils to process recipes by slug, ---,P1, --
1534462,Firefox,New Tab Page,kirill,RESOLVED,WORKSFORME,"Diagnose high component feed request times for ""complex"" variant of Firefox Home smoke test", ---,P1,normal
1505961,Firefox,Downloads Panel,lennonj1,RESOLVED,DUPLICATE,Update aboutDownloads to use Fluent, ---,P1,normal
1219965,Firefox,Sync,lina,RESOLVED,WONTFIX,Check the Firefox version in the Sync and FxA telemetry tests, ---,P1,normal
1238871,Firefox,Sync,lina,RESOLVED,WONTFIX,Tabs from a shutdown device are still displayed in Synced Tabs list, ---,P1,normal
1241598,Firefox,Sync,lina,RESOLVED,DUPLICATE,"Add telemetry probe to measure how often signedInUser.json suggests there is a logged in user, but we can't find any credentials in password manager", ---,P1,normal
1250866,Firefox,Sync,lina,RESOLVED,WORKSFORME,[Synced Tabs] Not all tabs are synced if they are opened before user signs in, ---,P1,normal
1260801,Firefox,Firefox Accounts,lina,RESOLVED,WORKSFORME,Sync hangs fetching FxA device ID, ---,P1,normal
1300859,Firefox,Sync,lina,RESOLVED,WONTFIX,Measure how frequently we try to sync without a key fetch token, ---,P1,normal
1528589,Firefox,Sync,lina,RESOLVED,DUPLICATE,Vendor the crate Dogear, ---,P1,normal
1723818,Firefox,Address Bar,lyavor,RESOLVED,WONTFIX,URIFixup is not the same in Normal & private browsing mode  with keyword.enabled = false, ---,P1,S3
1406901,Firefox,Preferences,mail,RESOLVED,WORKSFORME,"Cannot clear ""site data"" by hostname", ---,P1,normal
1480667,Firefox,Preferences,mail,RESOLVED,WONTFIX,"3.09 - 5.58% about_preferences_basic / tp6_google_heavy (linux64, linux64-qr, osx-10-10, windows10-64, windows7-32) regression on push c20648606d7c (Thu Aug 2 2018)", ---,P1,normal
1508562,Firefox,Preferences,mail,RESOLVED,WONTFIX,"2.68 - 4.1% about_preferences_basic (linux64, osx-10-10, windows10-64, windows10-64-qr, windows7-32) regression on push 6a9f15fb809da3bed50ede05e663537c44075778 (Mon Nov 19 2018)", ---,P1,normal
1509374,Firefox,Protections UI,mail,RESOLVED,WONTFIX,Add a new pref for a pref-flip study for the strict list on beta65, ---,P1,normal
1522566,Firefox,Site Identity,mail,RESOLVED,DUPLICATE,Create a sub-panel for fingerprinters, ---,P1,normal
1590591,Firefox,Protections UI,mail,RESOLVED,WORKSFORME,"Content blocking doorhanger lists resources whitelisted with skipURLs as ""blocked""", ---,P1,normal
1313080,Firefox,Address Bar,mak,RESOLVED,WONTFIX,Aliased search engine searches are not accounted in about:telemetry, ---,P1,normal
1449488,Firefox,Address Bar,mak,RESOLVED,DUPLICATE,"Investigate why EnterSelection is still hit by 0,6% of users", ---,P1,normal
1628085,Firefox,Address Bar,mak,RESOLVED,WORKSFORME,Clarify the code in _updateTextOverflow(), ---,P1,normal
1651846,Firefox,Address Bar,mak,RESOLVED,DUPLICATE,link-local IPv6 address with interface not recognized, ---,P1,S2
1100346,Firefox,General,malutan.cosmin,RESOLVED,DUPLICATE,about window - updates not downloaded/working if update deactivates add-on/addon like language packs/makes incompatible, ---,P1,major
959744,Firefox,Firefox Accounts,markh,RESOLVED,DUPLICATE,Error in error handling when logging in on Desktop to Firefox Accounts, ---,P1,normal
976828,Firefox,Sync,markh,RESOLVED,WORKSFORME,"If user's account is already verified, then signing in to sync should show something similar to what the user sees after creating and verifying an account", ---,P1,normal
976836,Firefox,Sync,markh,RESOLVED,WORKSFORME,Handle server backoffs in Sync, ---,P1,normal
1079909,Firefox,Sync,markh,RESOLVED,DUPLICATE,Sync unverified state not occuring during registration, ---,P1,normal
1194065,Firefox,Sync,markh,RESOLVED,WORKSFORME,entryPoint query param wrong when signing in to Sync from menu, ---,P1,normal
1197102,Firefox,Sync,markh,RESOLVED,DUPLICATE,Sync is janky when processing incoming history entries due to work done for about:newtab, ---,P1,normal
1303677,Firefox,Sync,markh,RESOLVED,DUPLICATE,First sync in a new profile reports: Failed to delete syncing-commands file: Win error 3 during operation remove on file [...]\weave\commands-syncing.json, ---,P1,normal
1303695,Firefox,Sync,markh,RESOLVED,DUPLICATE,"Sync logs have warnings ""Could not delete json file"" re commands.json when the file not existing is usually expected.", ---,P1,normal
1314879,Firefox,Sync,markh,RESOLVED,INCOMPLETE,[desktop] Add a unique GUID to each command sent via the clients collection., ---,P1,normal
1360746,Firefox,Sync,markh,RESOLVED,WONTFIX,Split Forms and History engine prefs so each are able to be enabled independently, ---,P1,normal
1364000,Firefox,Sync,markh,RESOLVED,WORKSFORME,"Implement the ability to add a new engine that's disabled by default for existing users, but enabled by default for new users", ---,P1,normal
1378670,Firefox,Sync,markh,RESOLVED,WORKSFORME,Don't attempt to reorder multiple bookmark folders simultaneously, ---,P1,normal
1456027,Firefox,Sync,markh,RESOLVED,DUPLICATE,Addon enabled states not syncing correctly, ---,P1,normal
1573326,Firefox,Sync,markh,RESOLVED,DUPLICATE,Synced Tabs Sidebar buttons often lose their labels, ---,P1,normal
1589651,Firefox,Preferences,markh,RESOLVED,DUPLICATE,“Logins and passwords” label in sync preferences is displayed in the second column, ---,P1,normal
1665319,Firefox,Remote Settings Client,mathieu,RESOLVED,WONTFIX,Introduce random delay when push notification is received, ---,P1, --
1515358,Firefox,New Tab Page,mathijs,RESOLVED,INVALID,Create more Feeds, ---,P1,normal
1519646,Firefox,New Tab Page,mathijs,RESOLVED,DUPLICATE,Create layout variants, ---,P1,normal
1554331,Firefox,New Tab Page,mathijs,RESOLVED,DUPLICATE,GCP Function access to topics/structured-decoded-namespace_activity_stream, ---,P1,normal
1605530,Firefox,File Handling,matt.woodrow,RESOLVED,DUPLICATE,member call on null pointer of type 'mozilla::dom::BrowsingContext' in uriloader/exthandler/ExternalHelperAppParent.cpp:83, ---,P1,normal
1186121,Firefox,New Tab Page,mcaceres,RESOLVED,WONTFIX,Generate locale-aware remote new tab pages, ---,P1,normal
1146942,Firefox,General,mchang,RESOLVED,WONTFIX,Investigate using D3DKMTWaitForVerticalBlankEvent instead of DwmFlush for vsync signals on windows, ---,P1,normal
1251699,Firefox,General,mconley,RESOLVED,WORKSFORME,5.7% TART regression on OS X with APZ disabled, ---,P1,normal
1505314,Firefox,Theme,mconley,RESOLVED,WORKSFORME,[Linux] Titlebar is no longer hidden, ---,P1,normal
1642810,Firefox,Site Permissions,mconley,RESOLVED,WONTFIX,Global Sharing Overlay can't be brought up after being closed, ---,P1,S2
1645484,Firefox,Site Permissions,mconley,RESOLVED,DUPLICATE,Indicator remains open even after ending a Zoom call, ---,P1,S3
1693702,Firefox,Theme,mconley,RESOLVED,WONTFIX,Define Proton colours in a shared sheet or sheet include, ---,P1, --
1693909,Firefox,Theme,mconley,RESOLVED,DUPLICATE,Make sure AppMenu dark mode colours only apply when using built-in dark mode, ---,P1, --
1699783,Firefox,Theme,mconley,RESOLVED,DUPLICATE,Restyle bookmarks panel for Proton, ---,P1, --
1736196,Firefox,Toolbars and Customization,mconley,RESOLVED,WONTFIX,Missing booksmark toolbar in fullscreen mode, ---,P1,S3
236980,Firefox,Preferences,mconnor,RESOLVED,WONTFIX,Pref panel respec for Cookies prefs, ---,P1,normal
419972,Firefox,Theme,mconnor,RESOLVED,INVALID,help window needs proto theme treatment, ---,P1,normal
1568681,Firefox,about:logins,mcrawford,RESOLVED,DUPLICATE,Update Management UI footer links with correct Adjust links, ---,P1,normal
1587550,Firefox,about:logins,mcrawford,RESOLVED,DUPLICATE,Add UTM Source parameter to breach alert link in about:logins, ---,P1,normal
1374692,Firefox,Toolbars and Customization,mdeboer,RESOLVED,DUPLICATE,"""View History Sidebar"" in the library -> history menu is jammed up against its icon", ---,P1,normal
1536534,Firefox,Search,mdeboer,RESOLVED,DUPLICATE,The default search engine does not become the previous/next one from the list., ---,P1,normal
1600253,Firefox,Search,mdeboer,RESOLVED,WONTFIX,"0.31 - 0.31% Base Content JS (linux64, linux64-qr, linux64-shippable, linux64-shippable-qr) regression on push ac5f26e57e503b1ebc46ae049e6dd9e95afb10da (Mon November 25 2019)", ---,P1,S4
1356557,Firefox,General,mheubusch,RESOLVED,INCOMPLETE,[UX] About dialog content update, ---,P1,normal
425167,Firefox,Installer,mhowell,RESOLVED,INCOMPLETE,Installer corrupted: invalid opcode, ---,P1,minor
1190351,Firefox,Installer,mhowell,RESOLVED,WONTFIX,Firefox is not pinned to the task bar after installing on Windows 10, ---,P1,normal
1520936,Firefox,Installer,mhowell,RESOLVED,DUPLICATE,Windows ARM64 locale repack installers don't work, ---,P1,normal
1478669,Firefox,General,mixedpuppy,RESOLVED,DUPLICATE,AddonRepository parsing does not match platform correctly., ---,P1,normal
1154303,Firefox,General,mjaritz,RESOLVED,WONTFIX,Task Continuity Version 2 — Define and Design the Resume/Recovery/Discovery Experience, ---,P1,normal
385033,Firefox,Bookmarks & History,moco,RESOLVED,WORKSFORME,URLBar dropdown hangs and eats keystrokes when typing, ---,P1,normal
329453,Firefox,Bookmarks & History,mozilla,RESOLVED,INVALID,"place toolbar button label  ""Star (On/Off)"" doesn't update correctly", ---,P1,normal
336208,Firefox,Search,mozilla,RESOLVED,DUPLICATE,no way to specify queryCharset (encoding) when using addEngineWithDetails method (nsIBrowserSearchService), ---,P1,minor
1456124,Firefox,Search,mozilla,RESOLVED,INVALID,"The ""firefox-b(-1)"" string is no longer added to a search made with the browser in ""Safe Mode""", ---,P1,normal
1461469,Firefox,Distributions,mozilla,RESOLVED,WONTFIX,Add distribution.id to important preferences on about:support, ---,P1,normal
1461730,Firefox,Enterprise Policies,mozilla,RESOLVED,DUPLICATE,"Figure out a way to enable ""enterprise only"" policies on Rapid Release", ---,P1,normal
